transaction_id,store_id,product_id,customer_id,date,quantity,unit_price,discount,total_revenue
T47570,S006,P010,C1280,2023-07-19,3,15.78,0.0,47.34
T47571,S008,P005,C0754,2024-01-16,1,16.57,0.0,16.57
T47572,S005,P008,C1208,2024-01-11,1,16.75,0.0,16.75
T47573,S001,P023,C0131,2024-10-03,2,21.72,0.0,43.44
T47574,S012,P019,C0887,2024-10-29,1,14.43,0.0,14.43
T47575,S014,P012,C1514,2024-06-20,1,9.53,0.0,9.53
T47576,S015,P013,C1661,2024-12-25,1,13.94,0.0,13.94
T47577,S001,P007,,2023-03-06,1,18.89,0.0,18.89
T47578,S010,P003,,2023-02-12,1,13.32,0.0,13.32
T47579,S007,P008,,2023-07-19,1,17.0,0.0,17.0
T47580,S003,P020,,2022-12-08,2,17.8,0.0,35.6
T47581,S005,P006,C1518,2023-11-17,1,10.27,0.0,10.27
T47582,S004,P006,,2024-08-11,2,9.55,0.0,19.1
T47583,S003,P006,C1998,2023-04-26,1,9.56,0.0,9.56
T47584,S015,P002,C1106,2024-12-27,2,12.43,0.0,24.86
T47585,S010,P019,C1480,2023-04-24,1,14.48,0.0,14.48
T47586,S008,P021,,2024-02-14,1,13.16,0.0,13.16
T47587,S003,P002,C1575,2024-11-13,2,12.06,0.0,24.12
T47588,S013,P021,C1756,2024-12-17,1,12.55,0.0,12.55
T47589,S014,P025,,2024-12-24,1,24.22,0.0,24.22
T47590,S010,P014,C0011,2023-03-14,2,11.9,0.0,23.8
T47591,S012,P010,,2024-12-17,1,16.35,0.0,16.35
T47592,S006,P016,,2023-11-17,1,10.07,0.0,10.07
T47593,S001,P008,,2024-04-26,2,17.11,0.0,34.22
T47594,S003,P002,C1079,2024-12-28,1,11.68,0.0,11.68
T47595,S006,P003,C1546,2024-03-08,2,13.73,0.0,27.46
T47596,S002,P003,C0853,2024-08-13,3,13.74,0.0,41.22
T47597,S004,P013,C1693,2024-06-02,1,14.06,0.0,14.06
T47598,S003,P021,C1335,2023-07-01,1,12.7,0.0,12.7
T47599,S004,P020,C0459,2024-01-14,1,18.38,0.0,18.38
T47600,S002,P007,,2024-10-19,1,18.18,0.0,18.18
T47601,S002,P019,C1438,2023-02-09,1,14.38,0.05,13.66
T47602,S015,P002,C1762,2024-12-29,3,11.45,0.0,34.35
T47603,S008,P002,C0107,2024-01-05,1,12.02,0.0,12.02
T47604,S006,P012,C1307,2024-05-18,1,10.14,0.0,10.14
T47605,S009,P003,,2024-12-16,1,14.38,0.0,14.38
T47606,S013,P006,C1821,2024-07-27,1,10.09,0.0,10.09
T47607,S004,P006,C0331,2023-06-03,1,10.43,0.0,10.43
T47608,S002,P008,,2022-04-25,1,16.89,0.0,16.89
T47609,S011,P008,C0285,2024-12-30,2,16.22,0.0,32.44
T47610,S013,P004,C1089,2024-10-25,1,15.52,0.0,15.52
T47611,S015,P005,C0331,2024-12-29,2,15.82,0.0,31.64
T47612,S001,P024,,2023-01-18,1,20.87,0.05,19.83
T47613,S003,P010,,2024-08-27,1,15.71,0.0,15.71
T47614,S011,P026,C1179,2024-11-14,1,26.75,0.0,26.75
T47615,S009,P008,C1418,2024-07-21,1,16.27,0.0,16.27
T47616,S003,P016,,2022-07-28,1,9.89,0.0,9.89
T47617,S013,P028,C1546,2024-08-18,1,67.2,0.0,67.2
T47618,S012,P001,C1171,2024-11-23,2,8.3,0.0,16.6
T47619,S004,P011,,2024-04-01,1,9.59,0.0,9.59
T47620,S015,P008,C0568,2024-12-25,1,16.33,0.0,16.33
T47621,S012,P002,C1558,2024-12-12,1,11.62,0.0,11.62
T47622,S003,P004,C1340,2022-12-12,1,15.57,0.0,15.57
T47623,S014,P010,,2024-03-31,1,16.15,0.0,16.15
T47624,S006,P010,C0291,2023-01-25,1,15.97,0.0,15.97
T47625,S004,P007,C0125,2023-12-03,2,17.13,0.0,34.26
T47626,S009,P003,C0894,2024-02-06,1,14.5,0.0,14.5
T47627,S013,P003,C1712,2024-10-14,1,13.64,0.0,13.64
T47628,S013,P009,C1306,2024-10-08,2,19.64,0.0,39.28
T47629,S010,P002,,2023-03-31,2,11.83,0.0,23.66
T47630,S015,P019,C0934,2024-12-25,1,13.96,0.05,13.26
T47631,S001,P004,C1470,2024-01-03,1,15.16,0.0,15.16
T47632,S015,P012,C0095,2024-12-28,1,9.55,0.0,9.55
T47633,S009,P008,C1510,2024-04-19,1,16.9,0.0,16.9
T47634,S001,P027,,2024-12-29,1,45.17,0.0,45.17
T47635,S014,P026,C1681,2024-02-12,1,28.02,0.05,26.62
T47636,S010,P004,C0297,2024-10-19,3,15.16,0.0,45.48
T47637,S011,P021,C0123,2024-11-22,3,13.17,0.0,39.51
T47638,S008,P013,C1567,2024-01-11,2,13.73,0.0,27.46
T47639,S014,P001,C0710,2024-07-12,2,8.13,0.0,16.26
T47640,S001,P023,C1239,2024-12-12,1,22.12,0.0,22.12
T47641,S014,P003,,2023-12-12,1,13.7,0.0,13.7
T47642,S006,P023,C0164,2024-03-21,1,23.0,0.0,23.0
T47643,S015,P005,C1669,2024-12-26,1,15.98,0.0,15.98
T47644,S010,P005,C0269,2024-08-03,1,16.17,0.0,16.17
T47645,S007,P022,C1947,2023-09-02,1,16.15,0.1,14.53
T47646,S004,P019,,2024-03-22,1,13.31,0.0,13.31
T47647,S011,P020,C0733,2024-12-15,1,17.52,0.0,17.52
T47648,S007,P006,C1898,2024-02-07,1,9.73,0.0,9.73
T47649,S013,P024,C1891,2024-09-03,2,20.51,0.0,41.02
T47650,S006,P009,,2022-10-13,2,19.23,0.0,38.46
T47651,S006,P019,C1999,2024-02-10,2,14.24,0.0,28.48
T47652,S009,P015,C0743,2024-04-03,1,12.53,0.0,12.53
T47653,S004,P001,,2023-01-15,1,8.04,0.0,8.04
T47654,S003,P007,C0142,2024-04-03,2,17.97,0.0,35.94
T47655,S014,P020,C1217,2024-11-06,1,18.59,0.0,18.59
T47656,S011,P003,C0615,2024-12-29,2,13.88,0.1,24.98
T47657,S014,P007,C1900,2024-10-16,1,17.99,0.0,17.99
T47658,S009,P005,C0551,2023-10-19,1,15.99,0.0,15.99
T47659,S005,P016,C1650,2024-08-01,1,10.34,0.0,10.34
T47660,S006,P016,C0461,2022-06-29,1,10.31,0.15,8.76
T47661,S001,P023,,2022-04-12,1,22.24,0.0,22.24
T47662,S006,P006,C0445,2023-01-03,1,10.23,0.0,10.23
T47663,S002,P006,,2023-11-23,1,10.25,0.0,10.25
T47664,S004,P007,,2024-03-24,1,18.8,0.0,18.8
T47665,S003,P005,C0255,2023-11-08,2,16.38,0.0,32.76
T47666,S001,P008,,2022-04-02,3,16.36,0.0,49.08
T47667,S012,P007,C1014,2024-12-20,1,18.63,0.0,18.63
T47668,S004,P017,,2024-05-15,2,11.45,0.0,22.9
T47669,S006,P030,,2024-05-08,1,48.98,0.0,48.98
T47670,S014,P013,C1836,2024-07-24,1,14.68,0.0,14.68
T47671,S001,P001,C0191,2023-11-08,1,7.79,0.0,7.79
T47672,S001,P023,C0581,2023-01-31,1,22.23,0.0,22.23
T47673,S004,P013,C1961,2024-09-17,2,13.63,0.0,27.26
T47674,S001,P027,C0873,2024-02-22,1,42.88,0.0,42.88
T47675,S010,P011,C0111,2022-12-29,1,9.72,0.0,9.72
T47676,S011,P019,C0130,2024-12-08,2,13.35,0.0,26.7
T47677,S011,P018,C0681,2024-12-14,2,11.06,0.0,22.12
T47678,S003,P001,C1227,2024-12-06,1,8.09,0.0,8.09
T47679,S003,P010,,2024-08-23,1,15.87,0.0,15.87
T47680,S008,P007,C0194,2024-01-30,3,18.1,0.15,46.16
T47681,S001,P017,C0428,2024-12-16,1,12.22,0.0,12.22
T47682,S009,P008,C0553,2024-11-14,1,17.82,0.0,17.82
T47683,S002,P010,C1783,2024-05-23,2,16.56,0.0,33.12
T47684,S008,P019,C0130,2023-12-27,1,13.59,0.0,13.59
T47685,S006,P025,C1700,2023-01-15,1,25.27,0.0,25.27
T47686,S009,P005,C0102,2024-03-27,1,15.56,0.0,15.56
T47687,S014,P002,,2023-12-21,1,11.98,0.0,11.98
T47688,S013,P009,C1400,2024-09-11,1,18.33,0.1,16.5
T47689,S001,P004,C1889,2023-08-27,2,15.19,0.0,30.38
T47690,S014,P017,C0383,2024-01-05,1,12.33,0.0,12.33
T47691,S014,P005,C1215,2024-07-27,1,16.6,0.0,16.6
T47692,S015,P003,C0001,2024-12-30,1,13.61,0.0,13.61
T47693,S007,P011,C1102,2023-03-03,2,9.91,0.0,19.82
T47694,S011,P006,C0573,2024-12-13,1,10.26,0.0,10.26
T47695,S005,P002,C1095,2024-02-27,1,12.21,0.05,11.6
T47696,S004,P011,C1467,2023-12-29,2,9.88,0.0,19.76
T47697,S004,P014,,2024-04-26,1,11.64,0.0,11.64
T47698,S001,P002,C0987,2023-09-25,1,11.89,0.0,11.89
T47699,S009,P008,C1996,2024-06-11,1,16.18,0.0,16.18
T47700,S014,P006,C0723,2024-04-13,1,10.18,0.0,10.18
T47701,S014,P016,C1149,2024-06-03,1,10.07,0.0,10.07
T47702,S001,P004,C0349,2024-03-20,1,14.55,0.0,14.55
T47703,S001,P006,C1669,2022-08-16,1,9.83,0.0,9.83
T47704,S011,P005,C1207,2024-12-23,3,15.68,0.0,47.04
T47705,S012,P030,C0352,2024-10-31,1,50.89,0.15,43.26
T47706,S004,P019,C1826,2024-11-16,1,14.39,0.0,14.39
T47707,S007,P004,C0446,2023-01-27,1,14.67,0.0,14.67
T47708,S013,P007,C1897,2024-09-23,1,18.35,0.0,18.35
T47709,S001,P012,C0223,2024-10-27,1,10.22,0.0,10.22
T47710,S003,P003,C1803,2024-11-09,1,14.27,0.0,14.27
T47711,S001,P006,C0595,2022-10-30,1,9.51,0.0,9.51
T47712,S014,P003,C1533,2024-10-09,2,13.46,0.0,26.92
T47713,S014,P025,C1479,2024-03-29,1,24.36,0.0,24.36
T47714,S003,P006,C1197,2023-02-05,2,10.21,0.0,20.42
T47715,S004,P018,C0222,2024-06-17,1,10.52,0.0,10.52
T47716,S001,P017,,2024-08-28,1,12.01,0.0,12.01
T47717,S008,P003,C0631,2023-10-13,1,13.68,0.0,13.68
T47718,S001,P020,C1648,2024-10-03,1,18.35,0.0,18.35
T47719,S010,P019,,2022-12-08,2,14.62,0.0,29.24
T47720,S011,P001,,2024-12-15,1,7.68,0.0,7.68
T47721,S005,P002,C1582,2024-02-13,1,11.42,0.0,11.42
T47722,S001,P017,C1626,2024-02-11,1,12.59,0.0,12.59
T47723,S015,P006,C1172,2024-12-29,1,10.25,0.0,10.25
T47724,S013,P007,C1770,2024-07-18,1,18.5,0.0,18.5
T47725,S001,P016,C0987,2024-08-05,1,10.42,0.0,10.42
T47726,S008,P005,C1087,2024-01-18,1,15.86,0.0,15.86
T47727,S004,P013,C0806,2023-08-23,1,14.56,0.0,14.56
T47728,S014,P009,C0752,2024-10-15,1,18.59,0.0,18.59
T47729,S012,P011,,2024-10-28,1,9.75,0.0,9.75
T47730,S004,P001,C0840,2024-07-13,1,7.82,0.0,7.82
T47731,S014,P019,C1086,2024-03-03,1,13.38,0.0,13.38
T47732,S014,P016,C0139,2024-06-20,2,10.17,0.0,20.34
T47733,S010,P024,C1158,2023-10-15,1,19.65,0.0,19.65
T47734,S013,P017,C0288,2024-10-07,1,11.94,0.0,11.94
T47735,S012,P026,,2024-12-22,1,26.28,0.0,26.28
T47736,S013,P019,C0969,2024-10-21,2,13.87,0.0,27.74
T47737,S003,P008,C0976,2023-02-20,1,16.46,0.0,16.46
T47738,S015,P001,C0761,2024-12-25,1,8.29,0.0,8.29
T47739,S007,P020,C0319,2024-11-19,1,17.16,0.0,17.16
T47740,S009,P006,C0904,2024-01-22,1,10.1,0.0,10.1
T47741,S014,P020,C1261,2024-02-03,3,17.81,0.0,53.43
T47742,S001,P007,C1663,2022-01-20,1,18.66,0.0,18.66
T47743,S014,P029,C0867,2024-12-17,1,55.63,0.0,55.63
T47744,S002,P008,,2022-09-06,1,16.3,0.0,16.3
T47745,S015,P002,C0254,2024-12-27,1,12.24,0.0,12.24
T47746,S011,P017,,2024-12-15,1,12.39,0.0,12.39
T47747,S001,P017,C0260,2023-12-23,1,12.15,0.0,12.15
T47748,S009,P011,C0858,2024-05-05,2,10.14,0.0,20.28
T47749,S001,P009,,2024-09-21,1,18.49,0.0,18.49
T47750,S011,P009,C0840,2024-12-22,1,18.44,0.0,18.44
T47751,S006,P018,C0078,2024-08-13,1,11.14,0.0,11.14
T47752,S007,P008,C1397,2024-10-18,1,16.79,0.0,16.79
T47753,S004,P026,C1472,2024-08-20,1,26.31,0.0,26.31
T47754,S013,P009,C1463,2024-11-19,1,18.91,0.0,18.91
T47755,S013,P009,C1435,2024-10-05,2,18.13,0.05,34.45
T47756,S004,P010,C0145,2024-12-13,2,15.93,0.0,31.86
T47757,S013,P016,C1218,2024-07-29,1,9.62,0.0,9.62
T47758,S012,P001,C1532,2024-12-13,1,8.24,0.0,8.24
T47759,S013,P008,C0503,2024-07-09,1,16.18,0.0,16.18
T47760,S004,P002,C0534,2023-03-04,1,11.86,0.05,11.27
T47761,S015,P004,C1598,2024-12-26,1,15.27,0.0,15.27
T47762,S009,P012,C0971,2024-04-02,2,9.72,0.05,18.47
T47763,S003,P017,C0736,2024-10-05,1,12.34,0.0,12.34
T47764,S015,P003,,2024-12-26,1,13.93,0.0,13.93
T47765,S001,P017,C1949,2022-11-09,1,12.58,0.0,12.58
T47766,S014,P007,C0887,2024-01-05,1,18.66,0.05,17.73
T47767,S007,P012,C0139,2024-09-19,2,10.43,0.0,20.86
T47768,S001,P020,,2024-12-13,1,17.64,0.0,17.64
T47769,S013,P019,C0584,2024-08-26,2,14.11,0.0,28.22
T47770,S010,P004,C0632,2024-03-20,2,14.69,0.0,29.38
T47771,S004,P018,C1364,2023-03-14,1,11.29,0.0,11.29
T47772,S014,P005,C0287,2024-01-10,1,15.91,0.0,15.91
T47773,S009,P005,C0594,2024-01-16,3,15.55,0.0,46.65
T47774,S004,P004,C0301,2022-12-28,2,15.55,0.0,31.1
T47775,S003,P019,,2023-06-27,1,13.61,0.0,13.61
T47776,S006,P007,,2024-07-03,1,17.25,0.0,17.25
T47777,S008,P016,C0851,2024-02-06,1,10.07,0.1,9.06
T47778,S015,P020,,2024-12-26,1,18.3,0.0,18.3
T47779,S015,P015,C1584,2024-12-30,1,13.56,0.0,13.56
T47780,S009,P001,C0841,2023-12-17,1,8.08,0.0,8.08
T47781,S014,P016,C1655,2024-02-11,1,9.86,0.1,8.87
T47782,S013,P030,C1778,2024-10-06,1,51.61,0.0,51.61
T47783,S014,P018,C1091,2024-08-01,1,11.46,0.0,11.46
T47784,S001,P017,C0559,2024-06-30,1,11.75,0.0,11.75
T47785,S013,P015,C1810,2024-10-15,1,12.73,0.0,12.73
T47786,S011,P017,C0325,2024-12-26,1,12.15,0.0,12.15
T47787,S014,P002,C0428,2024-05-17,2,12.17,0.05,23.12
T47788,S005,P007,,2024-03-17,1,17.31,0.0,17.31
T47789,S014,P005,C0368,2024-07-15,2,15.68,0.0,31.36
T47790,S014,P007,C0667,2024-10-27,1,18.48,0.0,18.48
T47791,S015,P013,C1090,2024-12-27,1,13.87,0.0,13.87
T47792,S002,P018,,2023-07-23,1,10.95,0.0,10.95
T47793,S014,P020,C0588,2024-09-03,2,17.89,0.05,33.99
T47794,S009,P007,C1430,2024-03-21,1,18.43,0.0,18.43
T47795,S006,P007,,2023-03-26,1,17.19,0.0,17.19
T47796,S015,P017,,2024-12-28,1,11.46,0.0,11.46
T47797,S004,P008,C1492,2024-08-30,3,17.58,0.0,52.74
T47798,S004,P004,C1929,2024-10-17,3,15.11,0.0,45.33
T47799,S002,P001,C1864,2023-06-13,1,8.18,0.05,7.77
T47800,S011,P001,C0555,2024-12-07,1,7.89,0.0,7.89
T47801,S004,P003,C1722,2023-09-28,1,13.72,0.0,13.72
T47802,S001,P023,,2024-07-31,1,21.88,0.0,21.88
T47803,S009,P022,C0137,2024-12-06,2,16.45,0.0,32.9
T47804,S014,P002,C1872,2024-11-07,1,11.82,0.0,11.82
T47805,S008,P021,,2023-09-19,1,13.11,0.0,13.11
T47806,S007,P017,C1090,2023-09-13,1,12.59,0.0,12.59
T47807,S010,P001,C1487,2023-04-23,1,7.9,0.0,7.9
T47808,S006,P027,C0125,2022-08-21,1,46.12,0.0,46.12
T47809,S012,P026,C1899,2024-12-17,1,26.51,0.0,26.51
T47810,S013,P001,C1774,2024-09-01,1,7.77,0.05,7.38
T47811,S013,P028,C1808,2024-08-11,1,67.94,0.0,67.94
T47812,S012,P030,C0775,2024-11-20,1,50.8,0.05,48.26
T47813,S007,P008,,2023-04-05,3,17.76,0.0,53.28
T47814,S004,P020,C1774,2024-04-12,1,17.33,0.0,17.33
T47815,S013,P025,C0857,2024-12-09,1,25.85,0.0,25.85
T47816,S003,P004,C1923,2023-06-24,1,15.22,0.0,15.22
T47817,S003,P015,C0282,2022-12-24,1,13.12,0.0,13.12
T47818,S006,P016,,2024-03-09,1,10.5,0.0,10.5
T47819,S007,P018,,2023-04-29,1,10.74,0.0,10.74
T47820,S001,P016,,2024-08-17,2,10.47,0.0,20.94
T47821,S012,P024,C0153,2024-11-11,2,19.91,0.0,39.82
T47822,S003,P025,,2024-07-21,2,25.21,0.0,50.42
T47823,S006,P026,C0014,2023-10-23,2,27.4,0.0,54.8
T47824,S004,P004,C1894,2024-12-12,1,15.2,0.0,15.2
T47825,S007,P017,C1087,2023-02-25,1,11.77,0.05,11.18
T47826,S002,P018,C0877,2023-12-26,1,11.36,0.0,11.36
T47827,S014,P008,C1614,2024-09-14,2,17.33,0.05,32.93
T47828,S007,P009,C1964,2024-04-01,1,19.46,0.05,18.49
T47829,S001,P009,,2023-05-15,3,19.07,0.0,57.21
T47830,S005,P012,C1887,2023-04-09,1,10.11,0.0,10.11
T47831,S008,P022,C1842,2023-10-15,1,15.69,0.0,15.69
T47832,S005,P020,C1675,2024-12-07,1,17.74,0.0,17.74
T47833,S009,P001,,2024-10-24,1,8.03,0.0,8.03
T47834,S014,P011,C1316,2024-11-23,1,9.78,0.15,8.31
T47835,S015,P007,,2024-12-25,1,18.32,0.0,18.32
T47836,S011,P025,,2024-12-05,1,25.68,0.0,25.68
T47837,S009,P011,,2024-03-29,1,9.89,0.0,9.89
T47838,S010,P016,C1953,2023-03-31,1,9.6,0.0,9.6
T47839,S013,P017,C1073,2024-09-20,2,12.4,0.0,24.8
T47840,S015,P006,,2024-12-25,1,9.95,0.0,9.95
T47841,S014,P009,C0021,2024-06-14,1,18.75,0.05,17.81
T47842,S011,P002,C1141,2024-12-02,1,12.31,0.0,12.31
T47843,S015,P013,,2024-12-25,1,14.07,0.05,13.37
T47844,S006,P010,C1580,2024-11-19,2,16.11,0.0,32.22
T47845,S014,P005,C0397,2024-10-13,1,15.55,0.05,14.77
T47846,S001,P020,C1560,2024-07-02,1,18.04,0.0,18.04
T47847,S008,P008,C1485,2024-07-09,2,16.39,0.0,32.78
T47848,S014,P001,C1770,2024-01-12,1,8.0,0.0,8.0
T47849,S011,P019,,2024-12-27,2,13.55,0.05,25.74
T47850,S001,P009,C1318,2024-06-13,1,19.94,0.1,17.95
T47851,S013,P022,C1509,2024-06-28,2,15.58,0.05,29.6
T47852,S006,P006,C1673,2024-01-04,1,9.8,0.0,9.8
T47853,S005,P010,C0085,2024-06-06,3,16.63,0.0,49.89
T47854,S005,P006,C1219,2023-03-07,1,10.11,0.0,10.11
T47855,S008,P004,C0480,2024-11-15,1,14.52,0.0,14.52
T47856,S004,P013,C0724,2024-12-29,1,14.51,0.0,14.51
T47857,S004,P021,C0468,2022-12-10,1,13.45,0.0,13.45
T47858,S014,P004,C1538,2024-11-08,1,15.61,0.0,15.61
T47859,S012,P013,C1222,2024-11-29,1,13.57,0.0,13.57
T47860,S006,P017,C1356,2024-01-29,1,11.59,0.15,9.85
T47861,S015,P021,C1628,2024-12-30,1,13.49,0.0,13.49
T47862,S005,P004,C1192,2024-01-16,2,15.43,0.0,30.86
T47863,S009,P007,C1331,2023-11-09,1,17.99,0.0,17.99
T47864,S006,P022,C0772,2022-09-01,1,16.54,0.0,16.54
T47865,S003,P020,C1547,2023-06-28,1,17.86,0.0,17.86
T47866,S006,P005,C0108,2022-08-19,1,15.43,0.0,15.43
T47867,S011,P021,C0163,2024-12-05,1,13.02,0.0,13.02
T47868,S002,P007,C0258,2022-05-19,1,17.64,0.0,17.64
T47869,S015,P008,C0178,2024-12-30,2,17.37,0.0,34.74
T47870,S008,P002,C0015,2024-12-17,1,12.03,0.0,12.03
T47871,S009,P019,,2024-02-03,1,13.32,0.0,13.32
T47872,S004,P010,C1151,2024-07-24,1,15.79,0.05,15.0
T47873,S004,P002,,2022-12-26,2,11.94,0.0,23.88
T47874,S003,P003,,2024-03-20,1,14.34,0.0,14.34
T47875,S011,P012,C1127,2024-11-17,1,10.38,0.0,10.38
T47876,S009,P016,C1215,2024-01-24,2,9.64,0.0,19.28
T47877,S004,P006,C0037,2023-08-11,1,10.44,0.0,10.44
T47878,S008,P010,C1512,2024-04-12,1,16.37,0.0,16.37
T47879,S011,P008,,2024-11-30,1,17.74,0.0,17.74
T47880,S001,P009,C0129,2023-03-16,1,19.18,0.0,19.18
T47881,S010,P013,C1084,2022-12-07,2,13.49,0.0,26.98
T47882,S008,P010,,2024-10-03,1,16.47,0.0,16.47
T47883,S003,P011,C0596,2023-05-04,1,9.93,0.0,9.93
T47884,S001,P007,C1699,2023-08-28,1,18.09,0.0,18.09
T47885,S012,P015,C0580,2024-11-11,1,13.57,0.05,12.89
T47886,S008,P017,C0227,2024-08-03,1,11.77,0.0,11.77
T47887,S012,P012,C0758,2024-12-20,1,9.73,0.0,9.73
T47888,S006,P024,C0925,2023-02-06,2,19.29,0.0,38.58
T47889,S011,P007,,2024-12-05,2,18.07,0.0,36.14
T47890,S009,P026,C1780,2023-12-14,1,26.5,0.0,26.5
T47891,S011,P017,,2024-11-23,1,11.76,0.0,11.76
T47892,S013,P012,C1126,2024-10-28,2,9.72,0.0,19.44
T47893,S001,P025,C0874,2024-12-28,2,25.64,0.0,51.28
T47894,S013,P023,,2024-10-25,1,22.05,0.0,22.05
T47895,S004,P016,C1669,2024-03-16,1,10.14,0.05,9.63
T47896,S004,P024,C1390,2024-06-15,2,19.41,0.0,38.82
T47897,S011,P006,,2024-11-24,1,9.74,0.0,9.74
T47898,S015,P011,C0083,2024-12-28,1,10.1,0.0,10.1
T47899,S014,P010,,2024-09-09,1,16.2,0.0,16.2
T47900,S009,P016,C0259,2024-01-17,1,10.04,0.0,10.04
T47901,S003,P008,C1451,2022-08-08,2,16.4,0.0,32.8
T47902,S004,P005,C1298,2024-04-11,1,15.46,0.0,15.46
T47903,S015,P014,C1885,2024-12-27,1,11.75,0.0,11.75
T47904,S004,P005,C1751,2024-02-12,1,16.53,0.05,15.7
T47905,S007,P004,C1033,2024-06-20,2,14.58,0.0,29.16
T47906,S001,P018,C1718,2023-12-22,2,10.83,0.0,21.66
T47907,S013,P021,C1973,2024-07-21,1,13.25,0.1,11.92
T47908,S011,P024,C0446,2024-11-25,1,19.55,0.0,19.55
T47909,S014,P021,C1398,2024-08-28,1,13.3,0.0,13.3
T47910,S014,P001,,2024-10-03,1,8.24,0.0,8.24
T47911,S006,P021,C1684,2022-11-18,1,12.37,0.0,12.37
T47912,S004,P020,,2024-08-07,1,18.48,0.0,18.48
T47913,S006,P022,C1197,2023-10-24,1,15.28,0.0,15.28
T47914,S003,P022,,2023-05-03,2,16.16,0.0,32.32
T47915,S011,P005,C1823,2024-11-27,1,16.53,0.0,16.53
T47916,S012,P024,C0726,2024-10-28,1,20.68,0.15,17.58
T47917,S001,P003,C0473,2023-01-21,1,13.64,0.0,13.64
T47918,S005,P009,C1120,2022-10-09,1,18.69,0.0,18.69
T47919,S014,P012,,2024-09-16,1,9.68,0.0,9.68
T47920,S009,P011,C0029,2024-10-17,2,10.23,0.0,20.46
T47921,S001,P002,C1857,2022-04-28,1,12.36,0.0,12.36
T47922,S014,P027,C1653,2024-10-08,1,44.31,0.05,42.09
T47923,S015,P008,C1188,2024-12-28,3,16.48,0.15,42.02
T47924,S014,P016,,2024-05-08,2,10.26,0.0,20.52
T47925,S004,P007,,2023-04-10,1,18.34,0.0,18.34
T47926,S004,P011,C1017,2024-11-26,2,10.15,0.0,20.3
T47927,S005,P010,C1870,2024-09-04,1,15.37,0.0,15.37
T47928,S009,P005,,2023-10-17,1,16.68,0.0,16.68
T47929,S014,P022,C0930,2024-03-20,1,16.32,0.0,16.32
T47930,S010,P016,C0526,2023-11-02,1,9.81,0.0,9.81
T47931,S004,P003,C0609,2023-04-18,1,14.45,0.0,14.45
T47932,S013,P016,C1658,2024-11-28,1,10.15,0.0,10.15
T47933,S015,P019,C1492,2024-12-30,1,14.44,0.0,14.44
T47934,S009,P008,C1412,2023-09-05,1,17.06,0.0,17.06
T47935,S011,P003,,2024-12-17,1,13.51,0.0,13.51
T47936,S009,P004,,2024-12-03,1,15.66,0.0,15.66
T47937,S008,P009,C1491,2024-07-07,1,19.81,0.0,19.81
T47938,S006,P002,,2023-11-17,3,11.91,0.0,35.73
T47939,S011,P008,C1115,2024-11-18,1,16.6,0.0,16.6
T47940,S003,P001,C1220,2023-09-23,3,8.34,0.0,25.02
T47941,S014,P004,,2024-03-07,2,14.3,0.0,28.6
T47942,S011,P025,C1156,2024-11-20,2,24.93,0.0,49.86
T47943,S008,P010,C1347,2023-10-06,2,16.55,0.0,33.1
T47944,S003,P005,,2023-08-18,1,15.5,0.0,15.5
T47945,S001,P028,,2024-06-19,2,66.7,0.0,133.4
T47946,S007,P005,C0698,2023-01-11,3,15.3,0.0,45.9
T47947,S011,P005,C0953,2024-11-13,1,16.28,0.0,16.28
T47948,S015,P007,C0940,2024-12-30,1,17.84,0.0,17.84
T47949,S009,P026,C1493,2023-10-17,2,27.21,0.0,54.42
T47950,S014,P008,,2024-07-15,1,17.62,0.0,17.62
T47951,S015,P014,C0237,2024-12-30,1,11.93,0.0,11.93
T47952,S009,P019,C0772,2023-11-30,1,13.56,0.0,13.56
T47953,S015,P021,C0482,2024-12-30,1,13.6,0.0,13.6
T47954,S012,P020,C1110,2024-11-06,1,17.63,0.0,17.63
T47955,S007,P021,C0759,2023-02-26,1,12.75,0.0,12.75
T47956,S010,P002,C1665,2023-07-09,3,11.95,0.05,34.06
T47957,S011,P001,,2024-12-01,1,7.98,0.0,7.98
T47958,S006,P001,C0255,2024-03-11,1,7.68,0.05,7.3
T47959,S014,P024,C1829,2024-02-04,2,20.58,0.0,41.16
T47960,S010,P016,C0806,2023-12-02,2,9.65,0.0,19.3
T47961,S011,P006,C0212,2024-11-29,2,10.17,0.0,20.34
T47962,S001,P019,C0290,2023-02-15,1,14.64,0.0,14.64
T47963,S007,P030,C1590,2023-09-21,1,51.56,0.0,51.56
T47964,S013,P006,C0979,2024-08-17,1,10.11,0.0,10.11
T47965,S004,P016,C0222,2024-10-20,1,10.27,0.0,10.27
T47966,S004,P008,C0210,2024-08-10,1,17.64,0.0,17.64
T47967,S011,P014,C1426,2024-11-29,1,12.25,0.0,12.25
T47968,S013,P002,C1440,2024-11-24,1,12.12,0.0,12.12
T47969,S001,P017,C1054,2023-04-05,1,11.98,0.0,11.98
T47970,S008,P003,C0893,2023-12-27,2,13.91,0.0,27.82
T47971,S003,P009,C0306,2024-06-02,1,19.87,0.0,19.87
T47972,S010,P007,C1013,2023-06-20,3,18.08,0.0,54.24
T47973,S015,P007,C0030,2024-12-25,3,17.21,0.15,43.89
T47974,S004,P020,C1474,2022-11-29,1,17.97,0.1,16.17
T47975,S003,P026,C0634,2024-11-01,1,25.67,0.0,25.67
